SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO44265,27/03/2018,Tyrone Navarro,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,27,699.1,55.93
SO44151,03/03/2018,Zachary Wilson,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,413.15,3,699.1,55.93
SO44266,27/03/2018,Troy Sanchez,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,413.15,27,699.1,55.93
SO44456,26/04/2018,Daisy Vazquez,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,26,699.1,55.93
SO44471,28/04/2018,Micah Zeng,Pacific,Australia,Australia,"Road-650 Red, 60",Road Bikes,Bikes,413.15,28,699.1,55.93
SO44367,08/04/2018,Bonnie Sharma,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,413.15,8,699.1,55.93
SO44409,15/04/2018,Natasha Serrano,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,15,699.1,55.93
SO44665,15/05/2018,Fernando Nelson,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,15,699.1,55.93
SO44698,22/05/2018,Kevin Perez,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,22,699.1,55.93
SO44675,17/05/2018,Kristine Navarro,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,413.15,17,699.1,55.93
SO44642,12/05/2018,Dennis Zheng,Pacific,Australia,Australia,"Road-650 Red, 52",Road Bikes,Bikes,413.15,12,699.1,55.93
SO44943,18/06/2018,Christy Wu,Pacific,Australia,Australia,"Road-650 Red, 52",Road Bikes,Bikes,413.15,18,699.1,55.93
SO45037,30/06/2018,Seth Murphy,Pacific,Australia,Australia,"Road-650 Black, 58",Road Bikes,Bikes,413.15,30,699.1,55.93
SO45014,27/06/2018,Levi Prasad,Pacific,Australia,Australia,"Road-650 Red, 60",Road Bikes,Bikes,413.15,27,699.1,55.93
SO44926,16/06/2018,Francisco Madan,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,413.15,16,699.1,55.93
SO44944,18/06/2018,Louis Raje,Pacific,Australia,Australia,"Road-650 Black, 58",Road Bikes,Bikes,413.15,18,699.1,55.93
SO44986,23/06/2018,Misty Sharma,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,413.15,23,699.1,55.93
SO44955,19/06/2018,Savannah Lopez,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,413.15,19,699.1,55.93
SO44945,18/06/2018,Diana Gill,Pacific,Australia,Australia,"Road-650 Red, 60",Road Bikes,Bikes,413.15,18,699.1,55.93
SO45183,18/07/2018,Mario Luo,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,18,699.1,55.93
SO45258,30/07/2018,Brent He,Pacific,Australia,Australia,"Road-650 Black, 48",Road Bikes,Bikes,413.15,30,699.1,55.93
SO45111,07/07/2018,Latasha Gill,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,7,699.1,55.93
SO45163,15/07/2018,Darren Gutierrez,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,413.15,15,699.1,55.93
SO45243,28/07/2018,Tabitha Sara,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,28,699.1,55.93
SO45247,29/07/2018,Edwin Gao,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,29,699.1,55.93
SO45184,18/07/2018,Ernest Guo,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,18,699.1,55.93
SO45448,16/08/2018,Terrance Martinez,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,413.15,16,699.1,55.93
SO45465,20/08/2018,Carlos Morgan,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,413.15,20,699.1,55.93
SO45495,25/08/2018,Krystal Gao,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,413.15,25,699.1,55.93
SO45460,19/08/2018,Julio Navarro,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,19,699.1,55.93
SO45439,14/08/2018,Jaime Xie,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,14,699.1,55.93
SO45652,09/09/2018,Nathaniel Watson,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,9,699.1,55.93
SO45661,10/09/2018,Karla Nara,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,413.15,10,699.1,55.93
SO45584,29/08/2018,Ronald Madan,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,413.15,29,699.1,55.93
SO45675,12/09/2018,Toni Patel,Pacific,Australia,Australia,"Road-650 Black, 48",Road Bikes,Bikes,413.15,12,699.1,55.93
SO45607,01/09/2018,Louis Nath,Pacific,Australia,Australia,"Road-650 Red, 52",Road Bikes,Bikes,413.15,1,699.1,55.93
SO45591,30/08/2018,Sebastian Torres,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,30,699.1,55.93
SO45820,29/09/2018,Shawn Tang,Pacific,Australia,Australia,"Road-650 Black, 48",Road Bikes,Bikes,413.15,29,699.1,55.93
SO43790,19/01/2018,Abigail Perry,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,19,3399.99,272
SO43730,06/01/2018,Garrett Cooper,North America,United States,Southwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,6,3399.99,272
SO43699,01/01/2018,Sydney Wright,North America,United States,Northwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,1,3399.99,272
SO43789,19/01/2018,Tristan Butler,North America,United States,Northwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,19,3374.99,270
SO43814,24/01/2018,Tristan Perry,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,24,3374.99,270
SO44066,27/02/2018,Carlos Carter,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,27,3399.99,272
SO44038,21/02/2018,Jessica Lewis,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,21,3399.99,272
SO43990,12/02/2018,Melanie Ross,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,12,3399.99,272
SO44018,18/02/2018,Noah King,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,18,3374.99,270
SO44047,23/02/2018,Brianna Simmons,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,23,3399.99,272
SO44208,17/03/2018,Alyssa Wood,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,17,3399.99,272
SO44229,21/03/2018,Rachel Rogers,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,21,3399.99,272
SO44156,04/03/2018,Jack Collins,North America,United States,Northwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,4,3399.99,272
SO44179,09/03/2018,Morgan Edwards,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,9,3374.99,270
SO44186,12/03/2018,Reginald Munoz,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,12,3399.99,272
SO44480,30/04/2018,Brandon Johnson,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,30,3374.99,270
SO44336,04/04/2018,Jesse Richardson,North America,United States,Northwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,4,3399.99,272
SO44396,12/04/2018,Lucas Harris,North America,United States,Southwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,12,3399.99,272
SO44378,10/04/2018,Marshall Rai,North America,United States,Northwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,10,3374.99,270
SO44341,05/04/2018,Nathan Hayes,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,5,3374.99,270
SO44708,24/05/2018,Chase James,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,24,3374.99,270
SO44725,28/05/2018,Natalie Miller,North America,United States,Southwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,28,3399.99,272
SO44648,13/05/2018,Naomi Serrano,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,13,3399.99,272
SO44573,01/05/2018,Kyle Long,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,1,3399.99,272
SO45998,26/10/2018,Carly Anand,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,413.15,26,699.1,55.93
SO45871,08/10/2018,Dana Ramos,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,8,699.1,55.93
SO45945,18/10/2018,Orlando Gutierrez,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,413.15,18,699.1,55.93
SO45965,21/10/2018,Colin Shan,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,21,699.1,55.93
SO46303,24/11/2018,Veronica Malhotra,Pacific,Australia,Australia,"Road-650 Black, 48",Road Bikes,Bikes,413.15,24,699.1,55.93
SO44649,13/05/2018,Hannah Robinson,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,13,3399.99,272
SO46158,04/11/2018,Larry Gutierrez,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,4,699.1,55.93
SO46119,29/10/2018,Tiffany Guo,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,29,699.1,55.93
SO46153,03/11/2018,Mario Sharma,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,413.15,3,699.1,55.93
SO46202,10/11/2018,April Tang,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,10,699.1,55.93
SO46168,05/11/2018,Deanna Schmidt,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,5,699.1,55.93
SO46178,07/11/2018,Jon Yuan,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,7,699.1,55.93
SO46310,25/11/2018,Marvin Gutierrez,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,413.15,25,699.1,55.93
SO46478,11/12/2018,Willie Tang,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,11,699.1,55.93
SO46527,18/12/2018,Gerald Arun,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,413.15,18,699.1,55.93
SO46507,16/12/2018,Molly Perez,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,16,699.1,55.93
SO44669,16/05/2018,Brianna Brooks,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,16,3374.99,270
SO44894,12/06/2018,Brianna McDonald,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,12,3374.99,270
SO46474,10/12/2018,Ronald Perez,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,413.15,10,699.1,55.93
SO46563,22/12/2018,Brent Guo,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,413.15,22,699.1,55.93
SO46589,26/12/2018,Britta Simon,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,26,699.1,55.93
SO46457,08/12/2018,Sam Wilson,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,413.15,8,699.1,55.93
SO46556,21/12/2018,Christine Stone,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,413.15,21,699.1,55.93
SO46421,03/12/2018,Summer Raman,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,413.15,3,699.1,55.93
SO44895,12/06/2018,Anthony Anderson,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,12,3374.99,270
SO44834,04/06/2018,Jon Alonso,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,4,3374.99,270
SO44952,19/06/2018,Anna Robinson,North America,United States,Southwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,19,3374.99,270
SO46699,31/12/2018,Ricardo Goel,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,31,782.99,62.64
SO45026,29/06/2018,Jordyn Jenkins,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,29,3399.99,272
SO44896,12/06/2018,Christopher Winston,North America,United States,Northwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,12,3399.99,272
SO44910,14/06/2018,Jason Parker,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,14,3399.99,272
SO44996,25/06/2018,Hailey James,North America,United States,Northwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,25,3374.99,270
SO44820,02/06/2018,Jocelyn Henderson,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,2,3374.99,270
SO44827,03/06/2018,Mariah Griffin,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,3,3399.99,272
SO44963,20/06/2018,Noah Jai,North America,United States,Southwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,20,3399.99,272
SO44821,02/06/2018,Ebony Gutierrez,North America,United States,Northwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,2,3399.99,272
SO44911,14/06/2018,Hunter Coleman,North America,United States,Southwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,14,3374.99,270
SO45089,03/07/2018,Jenna Lopez,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,3,3374.99,270
SO45161,15/07/2018,Morgan Perez,North America,United States,Southwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,15,3374.99,270
SO45131,11/07/2018,Miguel Edwards,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,11,3399.99,272
SO45150,14/07/2018,Julia Jones,North America,United States,Northwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,14,3399.99,272
SO45218,24/07/2018,Rebecca Phillips,North America,United States,Northwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,24,3399.99,272
SO45115,08/07/2018,Isabella Wright,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,8,3374.99,270
SO45132,11/07/2018,Justin Harris,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,11,3374.99,270
SO45388,07/08/2018,Isabel Bryant,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,7,3374.99,270
SO45406,10/08/2018,Hunter Kumar,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,10,3374.99,270
SO45446,16/08/2018,Jenna Parker,North America,United States,Northwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,16,3399.99,272
SO45501,26/08/2018,Heidi Chandra,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,26,3374.99,270
SO45373,05/08/2018,Richard Garcia,North America,United States,Northwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,5,3374.99,270
SO45513,28/08/2018,Faith Murphy,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,28,3374.99,270
SO45647,08/09/2018,Katherine Wright,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,8,3399.99,272
SO45686,14/09/2018,Richard Rivera,North America,United States,Northwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,14,3399.99,272
SO45750,23/09/2018,Nicholas Lee,North America,United States,Northwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,23,3399.99,272
SO45778,28/09/2018,Samuel Walker,North America,United States,Northwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,28,3374.99,270
SO45659,10/09/2018,Denise Subram,North America,United States,Southwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,10,3374.99,270
SO45665,11/09/2018,Arthur Washington,North America,United States,Southwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,11,3399.99,272
SO45687,14/09/2018,Elizabeth Clark,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,14,3399.99,272
SO45633,05/09/2018,Daisuke Yanagishima,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,5,3374.99,270
SO45870,08/10/2018,Mark Bebbington,North America,United States,Southwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,8,3374.99,270
SO45913,14/10/2018,Olivia Torres,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,14,3399.99,272
SO45847,04/10/2018,Gabriel Chow,North America,United States,Southwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,4,3399.99,272
SO45936,17/10/2018,Fernando King,North America,United States,Southwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,17,3374.99,270
SO45974,23/10/2018,Zachary Thompson,North America,United States,Northwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,23,3399.99,272
SO45821,30/09/2018,Gloria Torres,North America,United States,Northwest,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,1912.15,30,3399.99,272
SO45886,10/10/2018,Devin Griffin,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,10,3374.99,270
SO45837,02/10/2018,Clarence Ye,North America,United States,Northwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,2,3374.99,270
SO45955,20/10/2018,Ethan Foster,North America,United States,Northwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,20,3399.99,272
SO46157,04/11/2018,Karen Zeng,North America,United States,Southwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,4,3399.99,272
SO46281,21/11/2018,Barry Subram,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,21,3399.99,272
SO46282,21/11/2018,Faith Stewart,North America,United States,Southwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,21,3399.99,272
SO46273,20/11/2018,Kyle Edwards,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,20,3374.99,270
SO46197,10/11/2018,Connor Butler,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,10,3399.99,272
SO46290,22/11/2018,Elizabeth Martinez,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,22,3374.99,270
SO46274,20/11/2018,Elijah Patterson,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,20,3374.99,270
SO46261,18/11/2018,Jessica Walker,North America,United States,Northwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,18,3374.99,270
SO46151,03/11/2018,Christian Johnson,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,3,3374.99,270
SO46316,27/11/2018,Alyssa Smith,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,27,3374.99,270
SO46320,28/11/2018,Luke Jenkins,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,28,3374.99,270
SO46198,10/11/2018,Terry Rai,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,10,3399.99,272
SO46143,02/11/2018,Mathew Moreno,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,2,3399.99,272
SO46207,11/11/2018,Chloe Bennett,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,11,3374.99,270
SO46283,21/11/2018,Nicole Washington,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,21,3374.99,270
SO46144,02/11/2018,Sarah Butler,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,2,3374.99,270
SO46560,22/12/2018,Kevin Wright,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,22,3399.99,272
SO46550,21/12/2018,Robert Flores,North America,United States,Southwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,21,3374.99,270
SO46601,28/12/2018,Daniel Lee,North America,United States,Southwest,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,1912.15,28,3399.99,272
SO46533,19/12/2018,Connor King,North America,United States,Southwest,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1898.09,19,3374.99,270
SO46426,04/12/2018,Alexis Thomas,North America,United States,Southwest,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,1912.15,4,3399.99,272
SO46476,11/12/2018,James Alexander,North America,United States,Northwest,"Mountain-100 Black, 44",Mountain Bikes,Bikes,1898.09,11,3374.99,270
SO46524,18/12/2018,Sarah Coleman,North America,United States,Southwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,18,3374.99,270
SO46452,08/12/2018,Luke Perry,North America,United States,Northwest,"Mountain-100 Black, 42",Mountain Bikes,Bikes,1898.09,8,3374.99,270
SO46480,12/12/2018,Isaac Peterson,North America,United States,Southwest,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1912.15,12,3399.99,272
SO46516,17/12/2018,Ashley Martin,North America,United States,Northwest,"Mountain-100 Black, 48",Mountain Bikes,Bikes,1898.09,17,3374.99,270
SO43836,27/01/2018,Isabella Green,North America,Canada,Canada,"Road-650 Red, 62",Road Bikes,Bikes,413.15,27,699.1,55.93
SO44005,16/02/2018,Miranda Price,North America,Canada,Canada,"Road-650 Black, 60",Road Bikes,Bikes,413.15,16,699.1,55.93
SO44436,21/04/2018,Vanessa Powell,North America,Canada,Canada,"Road-650 Red, 60",Road Bikes,Bikes,413.15,21,699.1,55.93
SO44466,28/04/2018,Eduardo Lopez,North America,Canada,Canada,"Road-650 Black, 60",Road Bikes,Bikes,413.15,28,699.1,55.93
SO44721,27/05/2018,Benjamin Miller,North America,Canada,Canada,"Road-650 Black, 52",Road Bikes,Bikes,413.15,27,699.1,55.93
SO44588,04/05/2018,Mariah Simmons,North America,Canada,Canada,"Road-650 Black, 52",Road Bikes,Bikes,413.15,4,699.1,55.93
SO44855,07/06/2018,Isabella Brown,North America,Canada,Canada,"Road-650 Red, 58",Road Bikes,Bikes,413.15,7,699.1,55.93
SO45081,01/07/2018,Seth Lewis,North America,Canada,Canada,"Road-650 Black, 44",Road Bikes,Bikes,413.15,1,699.1,55.93
SO45384,06/08/2018,Chase Morris,North America,Canada,Canada,"Road-650 Black, 44",Road Bikes,Bikes,413.15,6,699.1,55.93
SO46397,30/11/2018,Luke Hughes,North America,Canada,Canada,"Road-650 Red, 48",Road Bikes,Bikes,413.15,30,699.1,55.93
SO46407,01/12/2018,Jonathan Perry,North America,Canada,Canada,"Road-650 Black, 52",Road Bikes,Bikes,413.15,1,699.1,55.93
SO43733,06/01/2018,Patrick Cook,North America,United States,Northwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,6,3578.27,286.26
SO43762,14/01/2018,Courtney Carter,North America,United States,Southwest,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,14,3578.27,286.26
SO43713,02/01/2018,Sydney Rogers,North America,United States,Southwest,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,2,3578.27,286.26
SO43734,07/01/2018,Richard Brooks,North America,United States,Northwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,7,3578.27,286.26
SO43828,26/01/2018,Miguel Martinez,North America,United States,Northwest,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO43711,01/01/2018,Courtney Edwards,North America,United States,Northwest,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO43829,26/01/2018,Jack Edwards,North America,United States,Southwest,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,26,3578.27,286.26
SO43719,03/01/2018,Lucas Hill,North America,United States,Southwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,3,3578.27,286.26
SO43770,16/01/2018,Warren Ye,North America,United States,Northwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO43795,20/01/2018,Maria Henderson,North America,United States,Southwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,20,3578.27,286.26
SO43707,01/01/2018,Emma Brown,North America,United States,Southwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO43754,12/01/2018,Morgan Phillips,North America,United States,Northwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,12,3578.27,286.26
SO43706,01/01/2018,Edward Brown,North America,United States,Southwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO43747,11/01/2018,Christian Jackson,North America,United States,Southwest,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO43748,11/01/2018,Alexandria Hughes,North America,United States,Northwest,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO43749,11/01/2018,Paige Murphy,North America,United States,Northwest,"Road-150 Red, 56",Road Bikes,Bikes,2171.29,11,3578.27,286.26
SO43838,28/01/2018,Miranda Alexander,North America,United States,Southwest,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,28,3578.27,286.26
SO43702,01/01/2018,Colin Anand,North America,United States,Southwest,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,1,3578.27,286.26
SO43758,13/01/2018,Jackson Li,North America,United States,Southwest,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,13,3578.27,286.26
SO43768,16/01/2018,Evan Bailey,North America,United States,Northwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,16,3578.27,286.26
SO43820,25/01/2018,Jeremy Murphy,North America,United States,Southwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,25,3578.27,286.26
SO43812,24/01/2018,Bianca Zheng,North America,United States,Southwest,"Road-150 Red, 48",Road Bikes,Bikes,2171.29,24,3578.27,286.26
SO43821,25/01/2018,Aaron Collins,North America,United States,Southwest,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,25,3578.27,286.26
SO43728,06/01/2018,Alyssa Garcia,North America,United States,Southwest,"Road-150 Red, 52",Road Bikes,Bikes,2171.29,6,3578.27,286.26
SO43784,19/01/2018,Jessica Sanchez,North America,United States,Southwest,"Road-150 Red, 62",Road Bikes,Bikes,2171.29,19,3578.27,286.26
SO43718,03/01/2018,Kevin Gonzalez,North America,United States,Northwest,"Road-150 Red, 44",Road Bikes,Bikes,2171.29,3,3578.27,286.26
