SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO74748,2021-01-16,Andy Ruth,Europe,Germany,Germany,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,16,53.99,4.32
SO74731,2021-01-16,Savannah Peterson,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,16,4.99,0.40
SO74731,2021-01-16,Savannah Peterson,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,16,29.99,2.40
SO74731,2021-01-16,Savannah Peterson,North America,United States,Southwest,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,16,34.99,2.80
SO74731,2021-01-16,Savannah Peterson,North America,United States,Southwest,"Half-Finger Gloves, M",Gloves,Clothing,9.16,16,24.49,1.96
SO74491,2021-01-08,Mason King,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,8,4.99,0.40
SO74491,2021-01-08,Mason King,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,8,21.98,1.76
SO74491,2021-01-08,Mason King,North America,Canada,Canada,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,8,49.99,4.00
SO74663,2021-01-14,Lance Ruiz,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,14,29.99,2.40
SO74452,2021-01-07,Hunter Powell,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,7,4.99,0.40
SO74452,2021-01-07,Hunter Powell,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,7,29.99,2.40
SO74452,2021-01-07,Hunter Powell,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,7,2.29,0.18
SO74904,2021-01-21,Ann Van,Europe,Germany,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,21,4.99,0.40
SO74609,2021-01-12,Cindy Garcia,Europe,United Kingdom,United Kingdom,ML Mountain Tire,Tires and Tubes,Accessories,11.22,12,29.99,2.40
SO74609,2021-01-12,Cindy Garcia,Europe,United Kingdom,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,12,4.99,0.40
SO74609,2021-01-12,Cindy Garcia,Europe,United Kingdom,United Kingdom,Fender Set - Mountain,Fenders,Accessories,8.22,12,21.98,1.76
SO74609,2021-01-12,Cindy Garcia,Europe,United Kingdom,United Kingdom,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,12,9.99,0.80
SO74609,2021-01-12,Cindy Garcia,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,12,4.99,0.40
SO75024,2021-01-25,Alex Nelson,Europe,France,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,25,4.99,0.40
SO75024,2021-01-25,Alex Nelson,Europe,France,France,"Half-Finger Gloves, S",Gloves,Clothing,9.16,25,24.49,1.96
SO74723,2021-01-16,Deborah Tang,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,16,4.99,0.40
SO74490,2021-01-08,Taylor Martin,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,8,4.99,0.40
SO74490,2021-01-08,Taylor Martin,North America,Canada,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,8,34.99,2.80
SO74633,2021-01-13,Victoria Henderson,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,13,29.99,2.40
SO74633,2021-01-13,Victoria Henderson,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,13,4.99,0.40
SO74633,2021-01-13,Victoria Henderson,North America,United States,Northwest,"Half-Finger Gloves, M",Gloves,Clothing,9.16,13,24.49,1.96
SO74633,2021-01-13,Victoria Henderson,North America,United States,Northwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,13,34.99,2.80
SO74349,2021-01-04,Hannah Jones,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,4,4.99,0.40
SO74349,2021-01-04,Hannah Jones,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,4,29.99,2.40
SO74349,2021-01-04,Hannah Jones,North America,United States,Northwest,Fender Set - Mountain,Fenders,Accessories,8.22,4,21.98,1.76
SO74349,2021-01-04,Hannah Jones,North America,United States,Northwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,4,9.99,0.80
SO74349,2021-01-04,Hannah Jones,North America,United States,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,4,4.99,0.40
SO74349,2021-01-04,Hannah Jones,North America,United States,Northwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,4,34.99,2.80
SO74891,2021-01-21,Lucas Wood,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,21,29.99,2.40
SO74891,2021-01-21,Lucas Wood,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,21,2.29,0.18
SO74429,2021-01-06,Nathan Parker,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,6,4.99,0.40
SO74429,2021-01-06,Nathan Parker,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,6,29.99,2.40
SO74429,2021-01-06,Nathan Parker,North America,United States,Southwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,6,34.99,2.80
SO74631,2021-01-13,Cameron Wang,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,13,29.99,2.40
SO74515,2021-01-09,Savannah Rivera,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,9,29.99,2.40
SO74515,2021-01-09,Savannah Rivera,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,9,4.99,0.40
SO74515,2021-01-09,Savannah Rivera,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,9,2.29,0.18
SO74348,2021-01-04,Jasmine Rogers,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,4,4.99,0.40
SO74348,2021-01-04,Jasmine Rogers,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,4,29.99,2.40
SO75076,2021-01-27,Benjamin Long,North America,United States,Northwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,27,9.99,0.80
SO75076,2021-01-27,Benjamin Long,North America,United States,Northwest,"Half-Finger Gloves, L",Gloves,Clothing,9.16,27,24.49,1.96
SO75076,2021-01-27,Benjamin Long,North America,United States,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,27,4.99,0.40
SO74764,2021-01-17,Latoya Luo,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,17,29.99,2.40
SO74764,2021-01-17,Latoya Luo,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,17,4.99,0.40
SO74764,2021-01-17,Latoya Luo,North America,United States,Northwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,17,34.99,2.80
SO74570,2021-01-11,Angelica Bennett,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,11,4.99,0.40
SO74570,2021-01-11,Angelica Bennett,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,11,2.29,0.18
SO74927,2021-01-22,Timothy Evans,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,22,4.99,0.40
SO74927,2021-01-22,Timothy Evans,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,22,29.99,2.40
SO74927,2021-01-22,Timothy Evans,North America,United States,Northwest,Bike Wash - Dissolver,Cleaners,Accessories,2.97,22,7.95,0.64
SO74326,2021-01-03,Natalie Thomas,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,3,4.99,0.40
SO74326,2021-01-03,Natalie Thomas,North America,Canada,Canada,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.57,3,54.99,4.40
SO74732,2021-01-16,Chloe Lopez,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,16,29.99,2.40
SO74732,2021-01-16,Chloe Lopez,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,16,2.29,0.18
SO74433,2021-01-06,David Russell,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,6,4.99,0.40
SO75098,2021-01-28,Bianca Hu,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,28,4.99,0.40
SO75098,2021-01-28,Bianca Hu,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,28,29.99,2.40
SO75098,2021-01-28,Bianca Hu,North America,United States,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,28,2.29,0.18
SO74461,2021-01-07,Jermaine Weber,Europe,Germany,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.49,7,3.99,0.32
SO74461,2021-01-07,Jermaine Weber,Europe,Germany,Germany,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,7,2.29,0.18
SO74449,2021-01-07,Rachael Smith,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,7,29.99,2.40
SO74449,2021-01-07,Rachael Smith,North America,United States,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,7,4.99,0.40
SO74798,2021-01-18,Nicole Bennett,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,18,29.99,2.40
SO74369,2021-01-05,Ivan Prasad,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,5,4.99,0.40
SO74369,2021-01-05,Ivan Prasad,Pacific,Australia,Australia,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,5,34.99,2.80
SO74387,2021-01-05,Austin Brown,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,5,29.99,2.40
SO74387,2021-01-05,Austin Brown,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,5,4.99,0.40
SO74387,2021-01-05,Austin Brown,North America,United States,Southwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,5,34.99,2.80
SO74903,2021-01-21,Cory Perez,Europe,France,France,Road Tire Tube,Tires and Tubes,Accessories,1.49,21,3.99,0.32
SO74903,2021-01-21,Cory Perez,Europe,France,France,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,21,34.99,2.80
SO74832,2021-01-19,Colin Wang,Europe,France,France,Road Tire Tube,Tires and Tubes,Accessories,1.49,19,3.99,0.32
SO74832,2021-01-19,Colin Wang,Europe,France,France,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,19,34.99,2.80
SO74832,2021-01-19,Colin Wang,Europe,France,France,AWC Logo Cap,Caps,Clothing,6.92,19,8.99,0.72
SO74788,2021-01-18,Anne Gutierrez,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,18,4.99,0.40
SO74788,2021-01-18,Anne Gutierrez,Pacific,Australia,Australia,AWC Logo Cap,Caps,Clothing,6.92,18,8.99,0.72
SO74948,2021-01-23,Jasmine Rodriguez,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,23,29.99,2.40
SO74948,2021-01-23,Jasmine Rodriguez,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,23,4.99,0.40
SO74926,2021-01-22,Eduardo James,North America,United States,Southwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,22,29.99,2.40
SO74926,2021-01-22,Eduardo James,North America,United States,Southwest,"Classic Vest, M",Vests,Clothing,23.75,22,63.50,5.08
SO74641,2021-01-13,Marcus James,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,13,4.99,0.40
SO74641,2021-01-13,Marcus James,North America,Canada,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,13,34.99,2.80
SO74773,2021-01-17,Arianna Bennett,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,17,4.99,0.40
SO74773,2021-01-17,Arianna Bennett,Europe,United Kingdom,United Kingdom,"Racing Socks, L",Socks,Clothing,3.36,17,8.99,0.72
SO74270,2021-01-01,Joshua Garcia,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,1,4.99,0.40
SO74270,2021-01-01,Joshua Garcia,Europe,United Kingdom,United Kingdom,"Half-Finger Gloves, M",Gloves,Clothing,9.16,1,24.49,1.96
SO74934,2021-01-22,Reginald Ruiz,Europe,France,France,Touring Tire,Tires and Tubes,Accessories,10.84,22,28.99,2.32
SO74934,2021-01-22,Reginald Ruiz,Europe,France,France,Touring Tire Tube,Tires and Tubes,Accessories,1.87,22,4.99,0.40
SO74934,2021-01-22,Reginald Ruiz,Europe,France,France,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,22,34.99,2.80
SO75028,2021-01-25,Bonnie Andersen,Europe,France,France,Touring Tire,Tires and Tubes,Accessories,10.84,25,28.99,2.32
SO75028,2021-01-25,Bonnie Andersen,Europe,France,France,Touring Tire Tube,Tires and Tubes,Accessories,1.87,25,4.99,0.40
SO75028,2021-01-25,Bonnie Andersen,Europe,France,France,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,25,2.29,0.18
SO74402,2021-01-05,Philip Ortega,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,5,4.99,0.40
SO74402,2021-01-05,Philip Ortega,Europe,United Kingdom,United Kingdom,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,5,34.99,2.80
SO74404,2021-01-05,Zachary White,Europe,Germany,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.49,5,3.99,0.32
SO74404,2021-01-05,Zachary White,Europe,Germany,Germany,"Racing Socks, M",Socks,Clothing,3.36,5,8.99,0.72
SO75027,2021-01-25,Donna Chande,Europe,France,France,Touring Tire Tube,Tires and Tubes,Accessories,1.87,25,4.99,0.40
SO75027,2021-01-25,Donna Chande,Europe,France,France,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,25,2.29,0.18
SO75025,2021-01-25,Felicia Rubio,Europe,France,France,AWC Logo Cap,Caps,Clothing,6.92,25,8.99,0.72
SO75025,2021-01-25,Felicia Rubio,Europe,France,France,Touring Tire Tube,Tires and Tubes,Accessories,1.87,25,4.99,0.40
SO74303,2021-01-02,Cheryl Serrano,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,2,4.99,0.40
SO74303,2021-01-02,Cheryl Serrano,Europe,United Kingdom,United Kingdom,AWC Logo Cap,Caps,Clothing,6.92,2,8.99,0.72
SO74407,2021-01-05,Tara She,Europe,France,France,Touring Tire Tube,Tires and Tubes,Accessories,1.87,5,4.99,0.40
SO74407,2021-01-05,Tara She,Europe,France,France,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,5,2.29,0.18
SO74486,2021-01-08,Gavin Price,North America,United States,Northwest,ML Mountain Tire,Tires and Tubes,Accessories,11.22,8,29.99,2.40
SO74585,2021-01-12,Angel Nelson,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,12,3.99,0.32
SO74585,2021-01-12,Angel Nelson,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,12,21.49,1.72
SO74585,2021-01-12,Angel Nelson,Pacific,Australia,Australia,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,12,53.99,4.32
SO75031,2021-01-26,Molly Chandra,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,26,4.99,0.40
SO75031,2021-01-26,Molly Chandra,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,26,2.29,0.18
SO74916,2021-01-22,Amanda Coleman,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,22,4.99,0.40
SO74916,2021-01-22,Amanda Coleman,Pacific,Australia,Australia,AWC Logo Cap,Caps,Clothing,6.92,22,8.99,0.72
SO75062,2021-01-27,Eugene Ma,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,27,21.49,1.72
SO74729,2021-01-16,Xavier Robinson,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,16,32.60,2.61
SO74729,2021-01-16,Xavier Robinson,North America,United States,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,16,3.99,0.32
SO74729,2021-01-16,Xavier Robinson,North America,United States,Northwest,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,16,34.99,2.80
SO74729,2021-01-16,Xavier Robinson,North America,United States,Northwest,"Half-Finger Gloves, S",Gloves,Clothing,9.16,16,24.49,1.96
SO74428,2021-01-06,Edgar Suri,North America,United States,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.19,6,32.60,2.61
SO74428,2021-01-06,Edgar Suri,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,6,2.29,0.18
SO74756,2021-01-17,Desirée Moreno,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,17,4.99,0.40
SO74756,2021-01-17,Desirée Moreno,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,17,2.29,0.18
SO74655,2021-01-14,Kellie Ortega,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,14,4.99,0.40
SO74655,2021-01-14,Kellie Ortega,Pacific,Australia,Australia,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,14,9.99,0.80
SO74813,2021-01-19,Destiny Watson,Pacific,Australia,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,19,4.99,0.40
SO74630,2021-01-13,Beth Torres,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,13,32.60,2.61
SO75009,2021-01-25,Gabrielle Rogers,North America,United States,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,25,3.99,0.32
SO75009,2021-01-25,Gabrielle Rogers,North America,United States,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.19,25,32.60,2.61
SO75009,2021-01-25,Gabrielle Rogers,North America,United States,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,25,34.99,2.80
SO74393,2021-01-05,Ebony Fernandez,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,5,4.99,0.40
SO74393,2021-01-05,Ebony Fernandez,North America,Canada,Canada,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.57,5,53.99,4.32
SO74484,2021-01-08,Chloe Diaz,North America,United States,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,8,3.99,0.32
SO74484,2021-01-08,Chloe Diaz,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,8,32.60,2.61
SO75074,2021-01-27,Jeremy Cook,North America,United States,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,27,3.99,0.32
SO75074,2021-01-27,Jeremy Cook,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,27,32.60,2.61
SO75074,2021-01-27,Jeremy Cook,North America,United States,Northwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,27,34.99,2.80
SO74947,2021-01-23,Melissa Murphy,North America,United States,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,23,3.99,0.32
SO74947,2021-01-23,Melissa Murphy,North America,United States,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.19,23,32.60,2.61
SO74947,2021-01-23,Melissa Murphy,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,23,2.29,0.18
SO75114,2021-01-28,Allen Schmidt,Europe,Germany,Germany,LL Road Tire,Tires and Tubes,Accessories,8.04,28,21.49,1.72
SO74870,2021-01-20,Whitney Rodriguez,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,20,4.99,0.40
SO74870,2021-01-20,Whitney Rodriguez,Europe,United Kingdom,United Kingdom,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,41.57,20,53.99,4.32
SO74870,2021-01-20,Whitney Rodriguez,Europe,United Kingdom,United Kingdom,AWC Logo Cap,Caps,Clothing,6.92,20,8.99,0.72
SO74629,2021-01-13,Dakota Powell,North America,United States,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,13,4.99,0.40
SO74629,2021-01-13,Dakota Powell,North America,United States,Southwest,LL Mountain Tire,Tires and Tubes,Accessories,9.35,13,24.99,2.00
SO74629,2021-01-13,Dakota Powell,North America,United States,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.09,13,34.99,2.80
SO75072,2021-01-27,Alexandra Alexander,North America,United States,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,27,3.99,0.32
SO75072,2021-01-27,Alexandra Alexander,North America,United States,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.19,27,32.60,2.61
SO74797,2021-01-18,Vincent Zhao,North America,United States,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.19,18,32.60,2.61
SO74797,2021-01-18,Vincent Zhao,North America,United States,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,18,3.99,0.32
SO74797,2021-01-18,Vincent Zhao,North America,United States,Southwest,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,38.49,18,49.99,4.00
SO74797,2021-01-18,Vincent Zhao,North America,United States,Southwest,AWC Logo Cap,Caps,Clothing,6.92,18,8.99,0.72
SO74643,2021-01-13,Jeffery Zhou,Europe,Germany,Germany,LL Road Tire,Tires and Tubes,Accessories,8.04,13,21.49,1.72
SO75021,2021-01-25,Cesar Arun,Europe,United Kingdom,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,25,4.99,0.40
SO75021,2021-01-25,Cesar Arun,Europe,United Kingdom,United Kingdom,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,25,34.99,2.80
SO74301,2021-01-02,Mandy Zhao,Europe,France,France,LL Road Tire,Tires and Tubes,Accessories,8.04,2,21.49,1.72
SO74301,2021-01-02,Mandy Zhao,Europe,France,France,Road Tire Tube,Tires and Tubes,Accessories,1.49,2,3.99,0.32
SO74301,2021-01-02,Mandy Zhao,Europe,France,France,"Racing Socks, M",Socks,Clothing,3.36,2,8.99,0.72
SO74553,2021-01-11,Corey Xie,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,11,21.49,1.72
SO74553,2021-01-11,Corey Xie,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,11,2.29,0.18
SO74553,2021-01-11,Corey Xie,Pacific,Australia,Australia,Bike Wash - Dissolver,Cleaners,Accessories,2.97,11,7.95,0.64
SO74763,2021-01-17,Samantha Anderson,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,17,32.60,2.61
SO74763,2021-01-17,Samantha Anderson,North America,United States,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,17,3.99,0.32
SO74763,2021-01-17,Samantha Anderson,North America,United States,Northwest,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,17,34.99,2.80
SO74763,2021-01-17,Samantha Anderson,North America,United States,Northwest,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.49,17,49.99,4.00
SO74889,2021-01-21,Samuel Thomas,North America,United States,Northwest,LL Mountain Tire,Tires and Tubes,Accessories,9.35,21,24.99,2.00
SO74442,2021-01-07,Meredith Mehta,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,7,21.49,1.72
SO74442,2021-01-07,Meredith Mehta,Pacific,Australia,Australia,Road Tire Tube,Tires and Tubes,Accessories,1.49,7,3.99,0.32
SO74442,2021-01-07,Meredith Mehta,Pacific,Australia,Australia,"Sport-100 Helmet, Blue",Helmets,Accessories,13.09,7,34.99,2.80
SO74418,2021-01-06,Brenda Gonzalez,Pacific,Australia,Australia,LL Road Tire,Tires and Tubes,Accessories,8.04,6,21.49,1.72
SO74418,2021-01-06,Brenda Gonzalez,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,6,2.29,0.18
SO75049,2021-01-26,Charles Robinson,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,26,4.99,0.40
SO75049,2021-01-26,Charles Robinson,North America,Canada,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,26,2.29,0.18
SO75049,2021-01-26,Charles Robinson,North America,Canada,Canada,Bike Wash - Dissolver,Cleaners,Accessories,2.97,26,7.95,0.64
SO74599,2021-01-12,Natalie Brooks,North America,United States,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.19,12,32.60,2.61
SO74599,2021-01-12,Natalie Brooks,North America,United States,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,12,3.99,0.32
SO74599,2021-01-12,Natalie Brooks,North America,United States,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,12,2.29,0.18
SO74291,2021-01-02,Wyatt Baker,North America,Canada,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.87,2,4.99,0.40
SO74291,2021-01-02,Wyatt Baker,North America,Canada,Canada,"Classic Vest, L",Vests,Clothing,23.75,2,63.50,5.08
SO74876,2021-01-21,Nina Raje,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,21,4.99,0.40
SO74876,2021-01-21,Nina Raje,Pacific,Australia,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.86,21,2.29,0.18
SO75014,2021-01-25,Alberto Gomez,North America,Canada,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,25,4.99,0.40
SO75014,2021-01-25,Alberto Gomez,North America,Canada,Canada,Fender Set - Mountain,Fenders,Accessories,8.22,25,21.98,1.76
SO75014,2021-01-25,Alberto Gomez,North America,Canada,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.74,25,9.99,0.80
SO74385,2021-01-05,Jasmine Kelly,North America,United States,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,5,3.99,0.32
SO74385,2021-01-05,Jasmine Kelly,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,5,32.60,2.61
SO74890,2021-01-21,Sydney Scott,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,21,32.60,2.61
SO74890,2021-01-21,Sydney Scott,North America,United States,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1.49,21,3.99,0.32
SO74890,2021-01-21,Sydney Scott,North America,United States,Northwest,"Sport-100 Helmet, Black",Helmets,Accessories,13.09,21,34.99,2.80
SO74263,2021-01-01,Aidan Hayes,North America,United States,Northwest,HL Road Tire,Tires and Tubes,Accessories,12.19,1,32.60,2.61
SO74263,2021-01-01,Aidan Hayes,North America,United States,Northwest,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,1,120.00,9.60
SO74938,2021-01-23,Kellie Blanco,Pacific,Australia,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.87,23,4.99,0.40
SO74938,2021-01-23,Kellie Blanco,Pacific,Australia,Australia,Bike Wash - Dissolver,Cleaners,Accessories,2.97,23,7.95,0.64
