SalesOrderNumber,Date,Customer,Territory,Country,Region,Product,Subcategory,Category,Cost,Quantity,Price,Tax
SO47158,2019-02-09,Jackson Jenkins,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO47169,2019-02-10,Ian Alexander,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO47096,2019-02-01,Jeremiah Diaz,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,1,2071.42,165.71
SO47202,2019-02-13,Kayla Hayes,North America,United States,Northwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,13,2071.42,165.71
SO47196,2019-02-12,Evan Phillips,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO47140,2019-02-06,Noah Chen,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO47301,2019-02-23,Marty Simpson,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO47074,2019-01-29,Casey Carlson,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,29,2049.10,163.93
SO50366,2019-10-31,Andrew Johnson,North America,Canada,Canada,"Road-250 Red, 48",Road Bikes,Bikes,1518.79,31,2443.35,195.47
SO47229,2019-02-16,Toni Kapoor,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO47134,2019-02-05,Grace Simmons,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,5,2071.42,165.71
SO47289,2019-02-22,Jeremiah Lopez,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,22,2049.10,163.93
SO47182,2019-02-11,Jasmine Peterson,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,11,2071.42,165.71
SO47216,2019-02-15,Y. Yong,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO47159,2019-02-09,Audrey Ortega,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO47205,2019-02-14,Isaiah Hall,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,14,2071.42,165.71
SO47080,2019-01-30,James Jackson,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,30,2049.10,163.93
SO47310,2019-02-24,Devon Pal,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,24,2071.42,165.71
SO47342,2019-02-28,Anna Lewis,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,28,2049.10,163.93
SO47261,2019-02-19,Julia Rogers,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO47598,2019-03-20,Kyle Holt,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,20,2049.10,163.93
SO47505,2019-03-08,Alexander Miller,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,8,2071.42,165.71
SO47515,2019-03-09,Sara Kelly,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,9,2071.42,165.71
SO47516,2019-03-09,Julian Powell,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO50343,2019-10-29,Kaitlyn Garcia,North America,Canada,Canada,"Road-250 Black, 52",Road Bikes,Bikes,1320.68,29,2181.56,174.53
SO47630,2019-03-25,Brenda Rodriguez,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,25,2071.42,165.71
SO47590,2019-03-19,Elizabeth Wood,North America,United States,Northwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,19,2071.42,165.71
SO47591,2019-03-19,Dalton Simmons,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO47575,2019-03-17,Taylor Peterson,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,17,2049.10,163.93
SO47222,2019-02-16,Stephanie Hughes,North America,Canada,Canada,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.65,16,1000.44,80.04
SO47640,2019-03-27,Amanda Wright,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,27,2071.42,165.71
SO47638,2019-03-26,Dylan Martinez,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO47461,2019-02-28,Brianna Diaz,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO47873,2019-04-18,Randall Blanco,North America,Canada,Canada,"Road-550-W Yellow, 40",Road Bikes,Bikes,605.65,18,1000.44,80.04
SO47608,2019-03-22,Justin Zhang,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,22,2071.42,165.71
SO47506,2019-03-08,Faith Brooks,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,8,2071.42,165.71
SO47631,2019-03-25,Tyler Robinson,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,25,2071.42,165.71
SO47540,2019-03-12,Trevor Washington,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO47599,2019-03-20,Jack Jai,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,20,2049.10,163.93
SO47848,2019-04-15,Edward Anderson,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO47766,2019-04-04,Angelica Bryant,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO47762,2019-04-03,Marcus Diaz,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,3,2071.42,165.71
SO47851,2019-04-16,Melanie Powell,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO47814,2019-04-11,Anna Coleman,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,11,2049.10,163.93
SO47860,2019-04-17,Cindy James,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO47852,2019-04-16,Eduardo Griffin,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,16,2071.42,165.71
SO47765,2019-04-04,Mariah Washington,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,4,2049.10,163.93
SO47894,2019-04-20,Natalie Hughes,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,20,2049.10,163.93
SO47915,2019-04-23,Emma Moore,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO47892,2019-04-20,Mariah Reed,North America,Canada,Canada,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.65,20,1000.44,80.04
SO47770,2019-04-04,Shannon Ortega,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,486.71,4,782.99,62.64
SO48197,2019-05-17,Pedro Suri,Pacific,Australia,Australia,"Road-650 Red, 60",Road Bikes,Bikes,486.71,17,782.99,62.64
SO48236,2019-05-23,Hector Gutierrez,Pacific,Australia,Australia,"Road-650 Black, 44",Road Bikes,Bikes,486.71,23,782.99,62.64
SO48276,2019-05-28,Reginald Ortega,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,486.71,28,782.99,62.64
SO48158,2019-05-10,Nelson Rubio,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,10,782.99,62.64
SO48263,2019-05-26,Yolanda Goel,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,26,782.99,62.64
SO48124,2019-05-05,Briana Carlson,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,486.71,5,782.99,62.64
SO48264,2019-05-26,Tiffany Zhu,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,26,782.99,62.64
SO48164,2019-05-11,Alisha Shen,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,11,782.99,62.64
SO48114,2019-05-04,Isaac Morris,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,486.71,4,782.99,62.64
SO48196,2019-05-17,Devin Green,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,486.71,17,782.99,62.64
SO48115,2019-05-04,Barbara Huang,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,486.71,4,782.99,62.64
SO48190,2019-05-16,Kathryn She,Pacific,Australia,Australia,"Road-650 Red, 60",Road Bikes,Bikes,486.71,16,782.99,62.64
SO48226,2019-05-22,Pamela Lopez,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,486.71,22,782.99,62.64
SO48204,2019-05-19,Aidan Foster,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,19,782.99,62.64
SO48474,2019-06-05,Noah Russell,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,5,782.99,62.64
SO47883,2019-04-19,Luke Young,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,19,2071.42,165.71
SO48215,2019-05-20,Sydney Hill,North America,Canada,Canada,"Road-550-W Yellow, 44",Road Bikes,Bikes,605.65,20,1000.44,80.04
SO47950,2019-04-28,Fernando Patterson,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,28,2071.42,165.71
SO47748,2019-04-01,Jason Bryant,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,1,2071.42,165.71
SO47923,2019-04-24,Andrea Cook,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO47853,2019-04-16,Vincent Ma,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO47841,2019-04-14,Antonio Simmons,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,14,2049.10,163.93
SO48145,2019-05-09,Riley Sanchez,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO48255,2019-05-26,Cassidy Griffin,North America,Canada,Canada,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.65,26,1000.44,80.04
SO48193,2019-05-17,Renee Ruiz,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO48441,2019-06-03,Jeremiah Townsend,North America,Canada,Canada,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.65,3,1000.44,80.04
SO48570,2019-06-14,Jennifer Robinson,North America,Canada,Canada,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.65,14,1000.44,80.04
SO48205,2019-05-19,Seth Taylor,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,19,2049.10,163.93
SO48229,2019-05-23,Jack Scott,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,23,2071.42,165.71
SO48219,2019-05-21,Charles Weisman,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,21,2071.42,165.71
SO48476,2019-06-06,Christina Cooper,North America,Canada,Canada,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.65,6,1000.44,80.04
SO48105,2019-05-02,Stacy Moreno,North America,United States,Northwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,2,2071.42,165.71
SO48241,2019-05-24,Chloe Ramirez,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO48132,2019-05-07,Nathan Taylor,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,7,2071.42,165.71
SO48970,2019-07-21,Jasmine Davis,North America,Canada,Canada,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.65,21,1000.44,80.04
SO48230,2019-05-23,Riley Morgan,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO48242,2019-05-24,Angela Barnes,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,24,2071.42,165.71
SO49564,2019-08-29,Xavier Mitchell,North America,Canada,Canada,"Road-550-W Yellow, 44",Road Bikes,Bikes,605.65,29,1000.44,80.04
SO48128,2019-05-06,Fernando Smith,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO48152,2019-05-10,Katherine Thomas,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO48200,2019-05-18,Wyatt Perez,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,18,2049.10,163.93
SO48206,2019-05-19,Warren Black,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,19,2071.42,165.71
SO48167,2019-05-12,Faith Hayes,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO48282,2019-05-29,Jada Sanchez,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,29,2049.10,163.93
SO48175,2019-05-14,Taylor Ross,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,14,2071.42,165.71
SO48100,2019-05-01,Miguel Bennett,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,1,2071.42,165.71
SO48625,2019-06-18,Barbara Beck,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,486.71,18,782.99,62.64
SO48674,2019-06-23,Casey Suarez,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,23,782.99,62.64
SO48691,2019-06-25,Jamie Sanz,Pacific,Australia,Australia,"Road-650 Black, 44",Road Bikes,Bikes,486.71,25,782.99,62.64
SO48533,2019-06-10,Lindsey Shen,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,10,782.99,62.64
SO48560,2019-06-12,Hannah Lewis,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,486.71,12,782.99,62.64
SO48561,2019-06-12,Edward Wilson,Pacific,Australia,Australia,"Road-650 Black, 48",Road Bikes,Bikes,486.71,12,782.99,62.64
SO48729,2019-06-29,Keith She,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,486.71,29,782.99,62.64
SO48502,2019-06-08,Crystal Chen,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,8,782.99,62.64
SO48492,2019-06-07,Michele Rai,Pacific,Australia,Australia,"Road-650 Red, 52",Road Bikes,Bikes,486.71,7,782.99,62.64
SO48587,2019-06-15,Nancy Kovar,Pacific,Australia,Australia,"Road-650 Red, 60",Road Bikes,Bikes,486.71,15,782.99,62.64
SO48588,2019-06-15,Michelle Sanchez,Pacific,Australia,Australia,"Road-650 Black, 44",Road Bikes,Bikes,486.71,15,782.99,62.64
SO48626,2019-06-18,Hunter Gonzales,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,18,782.99,62.64
SO48577,2019-06-14,Lacey Pal,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,14,782.99,62.64
SO50367,2019-10-31,Jessica Russell,North America,Canada,Canada,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.65,31,1000.44,80.04
SO48153,2019-05-10,Toni Gonzalez,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO48231,2019-05-23,Hunter Hayes,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,23,2049.10,163.93
SO48224,2019-05-22,Mariah Patterson,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,22,2071.42,165.71
SO50582,2019-11-21,Fernando Moore,North America,Canada,Canada,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.65,21,1000.44,80.04
SO48419,2019-05-31,Alejandro Xu,Pacific,Australia,Australia,"Road-650 Black, 44",Road Bikes,Bikes,486.71,31,782.99,62.64
SO48485,2019-06-06,Mario Johnsen,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,6,782.99,62.64
SO48876,2019-07-09,Dustin Pal,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,9,782.99,62.64
SO49023,2019-07-28,Julie Tang,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,28,782.99,62.64
SO48949,2019-07-18,Aimee Chen,Pacific,Australia,Australia,"Road-650 Black, 60",Road Bikes,Bikes,486.71,18,782.99,62.64
SO48182,2019-05-15,Michelle Gray,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO48201,2019-05-18,Kyle Gonzalez,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,18,2071.42,165.71
SO48495,2019-06-08,Noah Yang,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO48496,2019-06-08,Sheila Ruiz,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO48565,2019-06-13,Elizabeth West,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,13,2049.10,163.93
SO48497,2019-06-08,Hannah Harris,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,8,2049.10,163.93
SO48660,2019-06-22,Natalie Powell,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,22,2071.42,165.71
SO48679,2019-06-24,Aaron Nelson,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,24,2071.42,165.71
SO48604,2019-06-17,Abigail Kelly,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO48648,2019-06-21,Mary Perez,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,21,2071.42,165.71
SO48477,2019-06-06,Kayla Henderson,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO48594,2019-06-16,Richard Robinson,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO50445,2019-11-07,David Powell,North America,Canada,Canada,"Road-550-W Yellow, 44",Road Bikes,Bikes,605.65,7,1000.44,80.04
SO48605,2019-06-17,Colin Goel,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,17,2049.10,163.93
SO48527,2019-06-10,Isaiah Peterson,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,10,2071.42,165.71
SO48444,2019-06-03,Amanda Morris,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,3,2049.10,163.93
SO48431,2019-06-01,Thomas Hill,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,1,2071.42,165.71
SO48554,2019-06-12,Jan Howard,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO48630,2019-06-20,Alexandra Ross,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,20,2049.10,163.93
SO48695,2019-06-26,Elizabeth Russell,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO48647,2019-06-21,Lauren Barnes,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,21,2071.42,165.71
SO48465,2019-06-05,Dalton Taylor,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,5,2071.42,165.71
SO48678,2019-06-24,Jose Alexander,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,24,2049.10,163.93
SO48510,2019-06-09,Isaiah Stewart,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,9,2071.42,165.71
SO48581,2019-06-15,Isabella Moore,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,15,2071.42,165.71
SO48430,2019-06-01,Gabrielle Ward,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,1,2049.10,163.93
SO48415,2019-05-31,Devin Walker,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,31,2071.42,165.71
SO48511,2019-06-09,Jasmine Harris,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,9,2049.10,163.93
SO48529,2019-06-10,Olivia Flores,North America,United States,Northwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,10,2049.10,163.93
SO48473,2019-06-05,Arturo Xie,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,5,2071.42,165.71
SO48480,2019-06-06,Gabrielle Evans,North America,United States,Northwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,6,2071.42,165.71
SO48608,2019-06-17,Jenna Hernandez,North America,United States,Northwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,17,2049.10,163.93
SO48450,2019-06-03,Morgan Richardson,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,3,2049.10,163.93
SO48609,2019-06-17,Jordyn Perry,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,17,2071.42,165.71
SO48698,2019-06-26,Jasmine Simmons,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO48410,2019-05-30,Emily Perry,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,30,2049.10,163.93
SO48597,2019-06-16,Kevin Collins,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,16,2071.42,165.71
SO48986,2019-07-22,Gregory Nara,Pacific,Australia,Australia,"Road-650 Red, 62",Road Bikes,Bikes,486.71,22,782.99,62.64
SO48857,2019-07-07,Bruce Moreno,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,486.71,7,782.99,62.64
SO48903,2019-07-12,Kaylee Allen,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,486.71,12,782.99,62.64
SO49024,2019-07-28,Kathleen Jimenez,Pacific,Australia,Australia,"Road-650 Black, 48",Road Bikes,Bikes,486.71,28,782.99,62.64
SO48987,2019-07-22,Kelvin Sharma,Pacific,Australia,Australia,"Road-650 Red, 58",Road Bikes,Bikes,486.71,22,782.99,62.64
SO48973,2019-07-21,Amanda Hall,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,486.71,21,782.99,62.64
SO48877,2019-07-09,Lucas Hughes,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,9,782.99,62.64
SO48919,2019-07-14,Darryl Liang,Pacific,Australia,Australia,"Road-650 Red, 44",Road Bikes,Bikes,486.71,14,782.99,62.64
SO49008,2019-07-25,Kern Sutton,Pacific,Australia,Australia,"Road-650 Red, 52",Road Bikes,Bikes,486.71,25,782.99,62.64
SO48998,2019-07-24,Dawn Zhu,Pacific,Australia,Australia,"Road-650 Black, 58",Road Bikes,Bikes,486.71,24,782.99,62.64
SO49198,2019-08-02,Lori Alvarez,Pacific,Australia,Australia,"Road-650 Black, 52",Road Bikes,Bikes,486.71,2,782.99,62.64
SO49371,2019-08-19,Joanna Serrano,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,19,782.99,62.64
SO49423,2019-08-24,Ashlee Beck,Pacific,Australia,Australia,"Road-650 Red, 52",Road Bikes,Bikes,486.71,24,782.99,62.64
SO49199,2019-08-02,Jillian Patel,Pacific,Australia,Australia,"Road-650 Black, 62",Road Bikes,Bikes,486.71,2,782.99,62.64
SO49351,2019-08-17,Austin Alexander,Pacific,Australia,Australia,"Road-650 Red, 48",Road Bikes,Bikes,486.71,17,782.99,62.64
SO48542,2019-06-11,Emily Jenkins,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,11,2049.10,163.93
SO48640,2019-06-20,Zachary Jackson,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,20,2071.42,165.71
SO48558,2019-06-12,Dustin Andersen,North America,United States,Southwest,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1105.81,12,2049.10,163.93
SO48933,2019-07-16,Aaron Hughes,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,16,2049.10,163.93
SO48834,2019-07-04,Jocelyn Diaz,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,4,2071.42,165.71
SO49011,2019-07-26,Brooke Rivera,North America,United States,Southwest,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1105.81,26,2049.10,163.93
SO48927,2019-07-15,Wyatt Miller,North America,United States,Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,15,2049.10,163.93
SO48906,2019-07-13,Eric Jenkins,North America,United States,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1117.86,13,2071.42,165.71
SO48799,2019-06-30,Katherine Washington,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,30,2071.42,165.71
SO48934,2019-07-16,Jan Green,North America,United States,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,16,2071.42,165.71
SO48889,2019-07-11,Mya Bryant,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,11,2049.10,163.93
SO48851,2019-07-07,David Simpson,North America,United States,Northwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1117.86,7,2071.42,165.71
SO48863,2019-07-08,Richard Flores,North America,United States,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1117.86,8,2071.42,165.71
SO49005,2019-07-25,Devin Kelly,North America,United States,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1105.81,25,2049.10,163.93
